player_name,team_abbreviation,age,player_height,player_weight,college,country
Tristan Thompson,BOS,30,205.74,115.212368,Texas-Austin,Canada
Trey Lyles,SAS,25,205.74,106.140528,Kentucky,Canada
Trey Burke,DAL,28,182.88,83.91452,Michigan,USA
Trevor Ariza,MIA,36,203.2,97.52228,UCLA,USA
Trent Forrest,UTA,23,193.04,95.25432,Florida State,USA
Tremont Waters,BOS,23,177.8,79.3786,Louisiana State,USA
Tre Jones,SAS,21,185.42,83.91452,Duke,USA
Trae Young,ATL,22,185.42,81.64656,Oklahoma,USA
Torrey Craig,PHX,30,200.66,100.243832,South Carolina Upstate,USA
Tony Snell,ATL,29,198.12,96.615096,New Mexico,USA
Tony Bradley,OKC,23,208.28,112.490816,North Carolina,USA
Tomas Satoransky,CHI,29,200.66,95.25432,None,Czech Republic
Tobias Harris,PHI,28,203.2,102.511792,Tennessee,USA
Timothe Luwawu-Cabarrot,BKN,26,200.66,99.79024,None,France
Tim Hardaway Jr.,DAL,29,195.58,92.98636,Michigan,USA
Tim Frazier,MEM,30,182.88,77.11064,Penn State,USA
Thon Maker,CLE,24,213.36,100.243832,None,South Sudan
Thomas Bryant,WAS,23,208.28,112.490816,Indiana,USA
Theo Pinson,NYK,25,195.58,96.161504,North Carolina,USA
Theo Maledon,OKC,20,193.04,79.3786,None,France
Thanasis Antetokounmpo,MIL,28,198.12,99.336648,None,Greece
Thaddeus Young,CHI,33,203.2,106.59412,Georgia Tech,USA
Terry Rozier,CHA,27,185.42,86.18248,Louisville,USA
Terrence Ross,ORL,30,198.12,93.439952,Washington,USA
Terrance Ferguson,PHI,23,198.12,86.18248,None,USA
Terence Davis,SAC,24,193.04,91.171992,Mississippi,USA
Terance Mann,LAC,24,195.58,97.52228,Florida State,USA
Taurean Prince,CLE,27,200.66,98.883056,Baylor,USA
Talen Horton-Tucker,LAL,20,193.04,106.140528,Iowa State,USA
Troy Brown Jr.,CHI,21,198.12,97.52228,Oregon,USA
Ty Jerome,OKC,23,195.58,88.45044,Virginia,USA
Ty-Shon Alexander,PHX,22,190.5,88.45044,Creighton,USA
Tyler Bey,DAL,23,200.66,97.52228,Colorado,USA
Otto Porter Jr.,ORL,28,203.2,89.811216,Georgetown,USA
P.J. Tucker,MIL,36,195.58,111.13004,Texas-Austin,USA
P.J. Washington,CHA,22,200.66,104.32616,Kentucky,USA
Zeke Nnaji,DEN,20,205.74,108.86208,Arizona,USA
Zach LaVine,CHI,26,195.58,90.7184,UCLA,USA
Yuta Watanabe,TOR,26,205.74,97.52228,George Washington,Japan
Yogi Ferrell,LAC,28,182.88,80.739376,Indiana,USA
Xavier Tillman,MEM,22,203.2,111.13004,Michigan State,USA
Willy Hernangomez,NOP,27,210.82,113.398,None,Spain
Willie Cauley-Stein,DAL,27,213.36,108.86208,Kentucky,USA
Will Magnay,NOP,23,208.28,106.140528,None,Australia
Will Barton,DEN,30,198.12,82.100152,Memphis,USA
Wesley Matthews,LAL,34,193.04,99.79024,Marquette,USA
Wes Iwundu,NOP,26,198.12,88.45044,Kansas State,USA
Taj Gibson,NYK,36,205.74,105.233344,Southern California,USA
Wenyen Gabriel,NOP,24,205.74,92.98636,Kentucky,South Sudan
Wayne Ellington,DET,33,193.04,93.893544,North Carolina,USA
Vlatko Cancar,DEN,24,203.2,107.047712,None,Slovenia
Vincent Poirier,PHI,27,213.36,106.59412,None,France
Victor Oladipo,MIA,29,193.04,96.615096,Indiana,USA
Vernon Carey Jr.,CHA,20,205.74,122.46984,Duke,USA
Udonis Haslem,MIA,41,203.2,106.59412,Florida,USA
Udoka Azubuike,UTA,21,208.28,127.00576,Kansas,Nigeria
Tyus Jones,MEM,25,182.88,88.904032,Duke,USA
Tyrese Maxey,PHI,20,187.96,90.7184,Kentucky,USA
Tyrese Haliburton,SAC,21,195.58,83.91452,Iowa State,USA
Tyrell Terry,DAL,20,187.96,72.57472,Stanford,USA
Tyler Johnson,BKN,29,190.5,84.368112,Fresno State,USA
Tyler Herro,MIA,21,195.58,88.45044,Kentucky,USA
Tyler Cook,DET,23,203.2,115.66596,Iowa,USA
Jordan McLaughlin,MIN,25,180.34,83.91452,Southern California,USA
Tacko Fall,BOS,25,226.06,141.067112,Central Florida,Senegal
T.J. Warren,IND,27,203.2,99.79024,North Carolina State,USA
T.J. McConnell,IND,29,185.42,86.18248,Arizona,USA
Robert Williams III,BOS,23,203.2,107.501304,Texas A&M,USA
Robert Franks,ORL,24,200.66,102.0582,Washington State,USA
Robert Covington,POR,30,200.66,94.800728,Tennessee State,USA
Ricky Rubio,MIN,30,190.5,86.18248,None,Spain
Richaun Holmes,SAC,27,208.28,106.59412,Bowling Green,USA
Reggie Perry,BKN,21,203.2,113.398,Mississippi State,USA
Reggie Jackson,LAC,31,187.96,94.347136,Boston College,USA
Reggie Bullock,NYK,30,198.12,92.98636,North Carolina,USA
Rayjon Tucker,PHI,23,190.5,94.800728,Arkansas-Little Rock,USA
Ray Spalding,HOU,24,205.74,102.0582,Louisville,USA
Raul Neto,WAS,29,185.42,81.64656,None,Brazil
Rajon Rondo,LAC,35,185.42,81.64656,Kentucky,USA
RJ Barrett,NYK,21,198.12,97.068688,Duke,Canada
R.J. Hampton,ORL,20,193.04,79.3786,None,USA
Robert Woodard II,SAC,21,198.12,106.59412,Mississippi State,USA
Quinndary Weatherspoon,SAS,24,190.5,92.98636,Mississippi State,USA
Precious Achiuwa,MIA,21,203.2,102.0582,Memphis,Nigeria
Payton Pritchard,BOS,23,185.42,88.45044,Oregon,USA
Paul Watson,TOR,26,198.12,95.25432,Fresno State,USA
Paul Reed,PHI,22,205.74,95.25432,DePaul,USA
Paul Millsap,DEN,36,200.66,116.573144,Louisiana Tech,USA
Paul George,LAC,31,203.2,99.79024,Fresno State,USA
Patty Mills,SAS,32,185.42,81.64656,St.Mary's College of California,Australia
Patrick Williams,CHI,19,200.66,97.52228,Florida State,USA
Patrick Patterson,LAC,32,203.2,106.59412,Kentucky,USA
Patrick McCaw,TOR,25,200.66,82.100152,UNLV,USA
Patrick Beverley,LAC,32,185.42,81.64656,Arkansas,USA
Pat Connaughton,MIL,28,195.58,94.800728,Notre Dame,USA
Pascal Siakam,TOR,27,205.74,104.32616,New Mexico State,Cameroon
PJ Dozier,DEN,24,198.12,92.98636,South Carolina,USA
Quinn Cook,CLE,28,185.42,81.64656,Duke,USA
Oshae Brissett,IND,23,200.66,95.25432,Syracuse,Canada
Robin Lopez,WAS,33,213.36,127.459352,Stanford,USA
Rodney Hood,TOR,28,203.2,94.347136,Duke,USA
T.J. Leaf,POR,24,208.28,100.697424,UCLA,USA
Svi Mykhailiuk,OKC,24,200.66,92.98636,Kansas,Ukraine
Steven Adams,NOP,27,210.82,120.20188,Pittsburgh,New Zealand
Sterling Brown,HOU,26,195.58,99.336648,Southern Methodist,USA
Stephen Curry,GSW,33,190.5,83.91452,Davidson,USA
Stanley Johnson,TOR,25,198.12,109.769264,Arizona,USA
Spencer Dinwiddie,BKN,28,195.58,97.52228,Colorado,USA
Solomon Hill,ATL,30,198.12,102.511792,Arizona,USA
Skylar Mays,ATL,23,193.04,92.98636,Louisiana State,USA
Sindarius Thornwell,ORL,26,193.04,97.52228,South Carolina,USA
Shaquille Harrison,DEN,27,200.66,86.18248,Tulsa,USA
Shake Milton,PHI,24,195.58,92.98636,Southern Methodist,USA
Shai Gilgeous-Alexander,OKC,22,198.12,81.64656,Kentucky,Canada
Seth Curry,PHI,30,187.96,83.91452,Duke,USA
Rodions Kurucs,MIL,23,205.74,103.418976,None,Latvia
Serge Ibaka,LAC,31,208.28,106.59412,None,Republic of the Congo
Sekou Doumbouya,DET,20,203.2,104.32616,None,France
Sean McDermott,MEM,24,198.12,88.45044,Butler,USA
Sam Merrill,MIL,25,193.04,92.98636,Utah State,USA
Saddiq Bey,DET,22,200.66,97.52228,Villanova,USA
Saben Lee,DET,22,187.96,83.007336,Vanderbilt,USA
Ryan Arcidiacono,CHI,27,190.5,88.45044,Villanova,USA
Russell Westbrook,WAS,32,190.5,90.7184,UCLA,USA
Rui Hachimura,WAS,23,203.2,104.32616,Gonzaga,Japan
Rudy Gobert,UTA,29,215.9,117.026736,None,France
Rudy Gay,SAS,34,203.2,113.398,Connecticut,USA
Royce O'Neale,UTA,28,193.04,102.511792,Baylor,USA
Rondae Hollis-Jefferson,POR,26,198.12,98.429464,Arizona,USA
Romeo Langford,BOS,21,193.04,97.975872,Indiana,USA
Rodney McGruder,DET,29,193.04,92.98636,Kansas State,USA
Semi Ojeleye,BOS,26,198.12,108.86208,Southern Methodist,USA
Onyeka Okongwu,ATL,20,203.2,106.59412,Southern California,USA
Wendell Carter Jr.,ORL,22,208.28,122.46984,Duke,USA
OG Anunoby,TOR,23,200.66,105.233344,Indiana,United Kingdom
Kenyon Martin Jr.,HOU,20,198.12,97.52228,None,USA
Kevin Durant,BKN,32,208.28,108.86208,Texas-Austin,USA
Kevin Huerter,ATL,22,200.66,86.18248,Maryland,USA
Kevin Knox II,NYK,21,200.66,97.52228,Kentucky,USA
Kevin Love,CLE,32,203.2,113.851592,UCLA,USA
Kevin Porter Jr.,HOU,21,193.04,92.079176,Southern California,USA
Kevon Looney,GSW,25,205.74,100.697424,UCLA,USA
Khem Birch,TOR,28,205.74,105.686936,UNLV,Canada
Khris Middleton,MIL,29,200.66,100.697424,Texas A&M,USA
Khyri Thomas,HOU,25,190.5,95.25432,Creighton,USA
Killian Hayes,DET,19,195.58,88.45044,None,France
Killian Tillie,MEM,23,205.74,99.79024,Gonzaga,France
Kira Lewis Jr.,NOP,20,185.42,77.11064,Alabama,USA
Kostas Antetokounmpo,LAL,23,208.28,90.7184,Dayton,Greece
Kentavious Caldwell-Pope,LAL,28,195.58,92.532768,Georgia,USA
Obi Toppin,NYK,23,205.74,99.79024,Dayton,USA
Kyle Anderson,MEM,27,205.74,104.32616,UCLA,USA
Kyle Guy,SAC,23,185.42,75.749864,Virginia,USA
Kyle Kuzma,LAL,25,208.28,100.243832,Utah,USA
Kyle Lowry,TOR,35,182.88,88.904032,Villanova,USA
Kyrie Irving,BKN,29,187.96,88.45044,Duke,Australia
LaMarcus Aldridge,BKN,35,210.82,113.398,University of Texas at Austin,USA
LaMelo Ball,CHA,19,198.12,81.64656,None,USA
Lamar Stevens,CLE,23,198.12,104.32616,Penn State,USA
Landry Shamet,BKN,24,193.04,86.18248,Wichita State,USA
Langston Galloway,PHX,29,185.42,90.7184,St. Joseph's (PA),USA
Larry Nance Jr.,CLE,28,200.66,111.13004,Wyoming,USA
Lauri Markkanen,CHI,24,213.36,108.86208,Arizona,Finland
LeBron James,LAL,36,205.74,113.398,None,USA
Lonnie Walker IV,SAS,22,193.04,92.532768,Miami,USA
Kristaps Porzingis,DAL,25,220.98,108.86208,None,Latvia
Lonzo Ball,NOP,23,198.12,86.18248,UCLA,USA
Kent Bazemore,GSW,31,193.04,88.45044,Old Dominion,USA
Kendrick Nunn,MIA,25,187.96,86.18248,Oakland,USA
Jordan Poole,GSW,22,193.04,87.996848,Michigan,USA
Josh Green,DAL,20,195.58,90.7184,Arizona,Australia
Josh Hall,OKC,20,205.74,86.18248,None,USA
Josh Hart,NOP,26,195.58,97.52228,Villanova,USA
Josh Jackson,DET,24,203.2,93.893544,Kansas,USA
Josh Okogie,MIN,22,193.04,96.615096,Georgia Tech,Nigeria
Josh Richardson,DAL,27,195.58,90.7184,Tennessee,USA
Jrue Holiday,MIL,31,190.5,92.98636,UCLA,USA
Juan Toscano-Anderson,GSW,28,198.12,94.800728,Marquette,USA
Juancho Hernangomez,MIN,25,205.74,97.068688,None,Spain
Julius Randle,NYK,26,203.2,113.398,Kentucky,USA
Justin Holiday,IND,32,198.12,81.64656,Washington,USA
Justin Jackson,MIL,26,203.2,99.79024,North Carolina,USA
Justin James,SAC,24,200.66,86.18248,Wyoming,USA
Kenrich Williams,OKC,26,198.12,95.25432,TCU,USA
Justin Patton,HOU,24,210.82,109.315672,Creighton,USA
Justise Winslow,MEM,25,198.12,100.697424,Duke,USA
Jusuf Nurkic,POR,26,210.82,131.54168,None,Bosnia and Herzegovina
Juwan Morgan,UTA,24,200.66,105.233344,Indiana,USA
KZ Okpala,MIA,22,203.2,97.52228,Stanford,USA
Karim Mane,ORL,21,190.5,86.18248,None,Senegal
Karl-Anthony Towns,MIN,25,210.82,112.490816,Kentucky,USA
Kawhi Leonard,LAC,30,200.66,102.0582,San Diego State,USA
Keita Bates-Diop,SAS,25,203.2,103.872568,Ohio State,USA
Kelan Martin,IND,25,195.58,104.32616,Butler,USA
Keldon Johnson,SAS,21,195.58,99.79024,Kentucky,USA
Keljin Blevins,POR,25,193.04,90.7184,Montana State,USA
Kelly Olynyk,HOU,30,210.82,108.86208,Gonzaga,Canada
Kelly Oubre Jr.,GSW,25,200.66,92.079176,Kansas,USA
Kemba Walker,OKC,31,182.88,83.460928,Connecticut,USA
Justin Robinson,OKC,23,185.42,88.45044,Virginia Tech ,USA
Lou Williams,ATL,34,185.42,79.3786,None,USA
Kris Dunn,ATL,27,190.5,92.98636,Providence,USA
Luguentz Dort,OKC,22,190.5,97.52228,Arizona State,Canada
Mike Scott,PHI,32,200.66,107.501304,Virginia,USA
Miles Bridges,CHA,23,198.12,102.0582,Michigan State,USA
Mitchell Robinson,NYK,23,213.36,108.86208,Western Kentucky,USA
Miye Oni,UTA,23,195.58,93.439952,Yale,USA
Mo Bamba,ORL,23,213.36,104.779752,Texas-Austin,USA
Monte Morris,DEN,26,187.96,83.007336,Iowa State,USA
Montrezl Harrell,LAL,27,200.66,108.86208,Louisville,USA
Moritz Wagner,ORL,24,210.82,111.13004,Michigan,Germany
Moses Brown,BOS,21,218.44,111.13004,UCLA,USA
Mychal Mulder,GSW,27,190.5,83.460928,Kentucky,Canada
Myles Turner,IND,25,210.82,113.398,Texas-Austin,USA
Naji Marshall,NOP,23,200.66,99.79024,Xavier,USA
Nassir Little,POR,21,195.58,99.79024,North Carolina,USA
Nate Darling,CHA,22,198.12,90.7184,Delaware,Canada
Mike Muscala,OKC,29,208.28,108.86208,Bucknell,USA
Nate Hinton,DAL,22,195.58,95.25432,Houston,USA
Naz Reid,MIN,21,205.74,119.748288,Louisiana State,USA
Nemanja Bjelica,MIA,33,208.28,106.140528,None,Serbia
Nerlens Noel,NYK,27,210.82,99.79024,Kentucky,USA
Nick Richards,CHA,23,213.36,111.13004,Kentucky,Jamaica
Nickeil Alexander-Walker,NOP,22,198.12,92.98636,Virginia Tech,Canada
Nico Mannion,GSW,20,187.96,86.18248,Arizona,Italy
Nicolas Batum,LAC,32,203.2,104.32616,None,France
Nicolas Claxton,BKN,22,210.82,97.52228,Georgia,USA
Nicolo Melli,DAL,30,205.74,107.047712,None,Italy
Nikola Jokic,DEN,26,210.82,128.820128,None,Serbia
Nikola Vucevic,CHI,30,210.82,117.93392,Southern California,Montenegro
Noah Vonleh,BKN,25,208.28,116.573144,Indiana,USA
Norman Powell,POR,28,190.5,97.52228,UCLA,USA
Norvel Pelle,NYK,28,208.28,104.779752,Iona,USA
Louis King,SAC,22,200.66,92.98636,Oregon,USA
Mike James,BKN,30,185.42,79.3786,Lamar,USA
Nathan Knight,ATL,23,208.28,114.758776,William & Mary,USA
Mikal Bridges,PHX,24,198.12,94.800728,Villanova,USA
Mike Conley,UTA,33,185.42,79.3786,Ohio State,USA
Luka Doncic,DAL,22,200.66,104.32616,None,Slovenia
Luka Samanic,SAS,21,208.28,102.965384,None,Croatia
Luke Kennard,LAC,25,195.58,93.439952,Duke,USA
Luke Kornet,BOS,25,218.44,113.398,Vanderbilt,USA
Malachi Flynn,TOR,23,185.42,79.3786,San Diego State,USA
Malcolm Brogdon,IND,28,195.58,103.872568,Virginia,USA
Malik Fitts,LAC,23,203.2,104.32616,None,USA
Malik Monk,CHA,23,190.5,90.7184,Kentucky,USA
Mamadi Diakite,MIL,24,205.74,103.418976,Virginia,Guinea
Marc Gasol,LAL,36,210.82,115.66596,None,Spain
Marcus Morris Sr.,LAC,31,203.2,98.883056,Kansas,USA
Markelle Fultz,ORL,23,190.5,94.800728,Washington,USA
Markieff Morris,LAL,31,205.74,111.13004,Kansas,USA
Markus Howard,DEN,22,177.8,79.3786,Marquette,USA
Malik Beasley,MIN,24,193.04,84.821704,Florida State,USA
Marquese Chriss,GSW,23,205.74,108.86208,Washington,USA
Michael Porter Jr.,DEN,23,208.28,98.883056,Missouri,USA
Marques Bolden,CLE,23,208.28,112.944408,Duke,USA
Michael Carter-Williams,ORL,29,195.58,86.18248,Syracuse,USA
Mfiondu Kabengele,CLE,23,205.74,113.398,Florida State,Canada
Meyers Leonard,MIA,29,213.36,117.93392,Illinois,USA
Max Strus,MIA,25,195.58,97.52228,DePaul,USA
Maurice Harkless,SAC,28,200.66,99.79024,St. John's,USA
Maxi Kleber,DAL,29,208.28,108.86208,None,Germany
Matthew Dellavedova,CLE,30,190.5,90.7184,St.Mary's College of California,Australia
Matt Thomas,UTA,26,193.04,86.18248,Iowa State,USA
Matisse Thybulle,PHI,24,195.58,91.171992,Washington,USA
Mason Plumlee,DET,31,210.82,115.212368,Duke,USA
Mason Jones,PHI,22,193.04,90.7184,Arkansas,USA
Marvin Bagley III,SAC,22,210.82,106.59412,Duke,USA
Usman Garuba,HOU,20,203.2,103.872568,None,Spain
Vlatko Cancar,DEN,25,203.2,107.047712,None,Slovenia
Vit Krejci,OKC,22,203.2,88.45044,None,Czech Republic
Victor Oladipo,MIA,30,193.04,96.615096,Indiana,USA
Vernon Carey Jr.,WAS,21,205.74,122.46984,Duke,USA
Wayne Ellington,LAL,34,193.04,93.893544,North Carolina,USA
Udonis Haslem,MIA,42,203.2,106.59412,Florida,USA
Tyler Johnson,SAS,30,190.5,84.368112,Fresno State,USA
Tyus Jones,MEM,26,182.88,88.904032,Duke,USA
Tyrone Wallace,NOP,28,195.58,89.811216,California,USA
Tyrese Maxey,PHI,21,187.96,90.7184,Kentucky,USA
Tyrese Haliburton,IND,22,195.58,83.91452,Iowa State,USA
Tyrell Terry,MEM,21,187.96,72.57472,Stanford,USA
Tyler Herro,MIA,22,195.58,88.45044,Kentucky,USA
Wayne Selden,NYK,27,193.04,105.233344,Kansas,USA
Udoka Azubuike,UTA,22,213.36,122.46984,Kansas,Nigeria
Wendell Carter Jr.,ORL,23,208.28,122.46984,Duke,USA
Ziaire Williams,MEM,20,205.74,83.91452,Stanford,USA
Wes Iwundu,ATL,27,198.12,88.45044,Kansas State,USA
Tyler Hall,NYK,25,195.58,94.800728,Montana State,USA
Zylan Cheatham,UTA,26,195.58,99.79024,Arizona St.,USA
Zeke Nnaji,DEN,21,205.74,108.86208,Arizona,USA
Zavier Simpson,OKC,25,182.88,86.18248,Michigan,USA
Zach LaVine,CHI,27,195.58,90.7184,UCLA,USA
Zach Collins,SAS,24,210.82,113.398,Gonzaga,USA
Yves Pons,MEM,23,195.58,93.439952,Tennessee,France
Yuta Watanabe,TOR,27,205.74,97.52228,George Washington,Japan
Xavier Tillman Sr.,MEM,23,203.2,111.13004,Michigan State,USA
Xavier Sneed,UTA,24,195.58,97.52228,Kansas State,USA
Xavier Moon,LAC,27,187.96,74.84268,Morehead State,USA
Willy Hernangomez,NOP,28,210.82,113.398,None,Spain
Willie Cauley-Stein,PHI,28,213.36,108.86208,Kentucky,USA
Will Barton,DEN,31,195.58,82.100152,Memphis,USA
Wesley Matthews,MIL,35,193.04,99.79024,Marquette,USA
Wenyen Gabriel,LAL,25,205.74,92.98636,Kentucky,South Sudan
Tyler Cook,CHI,24,203.2,115.66596,Iowa,USA
Darius Bazley,OKC,22,203.2,94.347136,None,USA
Troy Brown Jr.,CHI,22,198.12,97.52228,Oregon,USA
Evan Fournier,NYK,29,198.12,92.98636,None,France
Evan Mobley,CLE,21,210.82,97.52228,Southern California,USA
Facundo Campazzo,DEN,31,177.8,88.45044,None,Argentina
Feron Hunt,NYK,22,203.2,88.45044,Southern Methodist,USA
Frank Jackson,DET,24,190.5,92.98636,Duke,USA
Frank Kaminsky,PHX,29,213.36,108.86208,Wisconsin,USA
Frank Ntilikina,DAL,23,193.04,90.7184,None,France
Franz Wagner,ORL,20,208.28,99.79024,Michigan,Germany
Fred VanVleet,TOR,28,185.42,89.357624,Wichita State,USA
Freddie Gillespie,ORL,25,205.74,111.13004,Baylor,USA
Furkan Korkmaz,PHI,24,200.66,91.625584,None,Turkey
Gabe Vincent,MIA,26,190.5,90.7184,California-Santa Barbara,USA
Gabe York,IND,28,190.5,86.18248,Arizona,USA
Gabriel Deck,OKC,27,198.12,104.779752,None,Argentina
Gabriel Lundberg,PHX,27,193.04,92.079176,None,Denmark
Garrett Temple,NOP,36,195.58,88.45044,Louisiana State,USA
Garrison Mathews,HOU,25,195.58,97.52228,Lipscomb,USA
Gorgui Dieng,ATL,32,208.28,112.490816,Louisville,Senegal
Gordon Hayward,CHA,32,200.66,102.0582,Butler,USA
Ty Jerome,OKC,24,195.58,88.45044,Virginia,USA
Goran Dragic,BKN,36,190.5,86.18248,None,Slovenia
Goga Bitadze,IND,22,213.36,113.398,None,Georgia
Giannis Antetokounmpo,MIL,27,210.82,109.769264,None,Greece
Eugene Omoruyi,DAL,25,198.12,106.59412,Oregon,Nigeria
Georgios Kalaitzakis,OKC,23,200.66,87.089664,None,Greece
George King,DAL,28,198.12,99.79024,Colorado,USA
George Hill,MIL,36,193.04,85.275296,Indiana-Purdue Indianapolis,USA
Gary Trent Jr.,TOR,23,195.58,94.800728,Duke,USA
Gary Payton II,GSW,29,190.5,88.45044,Oregon State,USA
Gary Harris,ORL,27,193.04,95.25432,Michigan State,USA
Gary Clark,NOP,27,198.12,102.0582,Cincinnati,USA
Georges Niang,PHI,29,200.66,104.32616,Iowa State,USA
Eric Paschall,UTA,25,198.12,115.66596,Villanova,USA
Eric Gordon,HOU,33,190.5,97.52228,Indiana,USA
Eric Bledsoe,POR,32,185.42,97.068688,Kentucky,USA
Dillon Brooks,MEM,26,200.66,102.0582,Oregon,Canada
Didi Louzada,POR,22,195.58,85.275296,None,Brazil
Dewayne Dedmon,MIA,32,213.36,111.13004,Southern California,USA
Devonte' Graham,NOP,27,185.42,88.45044,Kansas,USA
Devontae Cacok,SAS,25,200.66,108.86208,North Carolina-Wilmington,USA
Devon Dotson,CHI,22,185.42,83.91452,Kansas,USA
Domantas Sabonis,SAC,26,210.82,108.86208,Gonzaga,Lithuania
Devin Vassell,SAS,21,195.58,90.7184,Florida State,USA
Devin Booker,PHX,25,195.58,93.439952,Kentucky,USA
Desmond Bane,MEM,24,195.58,97.52228,TCU,USA
Derrick White,BOS,27,193.04,86.18248,Colorado,USA
Derrick Walton Jr.,DET,27,182.88,83.91452,Michigan,USA
Derrick Rose,NYK,33,187.96,90.7184,Memphis,USA
Derrick Jones Jr.,CHI,25,198.12,95.25432,UNLV,USA
Devin Cannady,ORL,26,187.96,83.007336,Princeton,USA
Grant Williams,BOS,23,198.12,107.047712,Tennessee,USA
Donovan Mitchell,UTA,25,185.42,97.52228,Louisville,USA
Dorian Finney-Smith,DAL,29,200.66,99.79024,Florida,USA
Enes Freedom,BOS,30,208.28,113.398,None,Turkey
Emmanuel Mudiay,SAC,26,190.5,90.7184,None,Democratic Republic of the Congo
Emanuel Terry,PHX,25,205.74,99.79024,Lincoln Memorial,USA
Elijah Hughes,POR,24,195.58,97.52228,Syracuse,USA
Elfrid Payton,PHX,28,190.5,88.45044,Louisana-Lafayette,USA
Ed Davis,CLE,33,205.74,98.883056,North Carolina,USA
Donte DiVincenzo,SAC,25,193.04,92.079176,Villanova,USA
Dylan Windler,CLE,25,198.12,88.904032,Belmont,USA
Dwight Howard,LAL,36,208.28,120.20188,None,USA
Duncan Robinson,MIA,28,200.66,97.52228,Michigan,USA
Duane Washington Jr.,IND,22,190.5,89.357624,Ohio State,Germany
Drew Eubanks,POR,25,205.74,111.13004,Oregon State,USA
Draymond Green,GSW,32,198.12,104.32616,Michigan State,USA
Doug McDermott,SAS,30,200.66,102.0582,Creighton,USA
Dwight Powell,DAL,30,208.28,108.86208,Stanford,Canada
Derrick Favors,OKC,30,205.74,120.20188,Georgia Tech,USA
Grayson Allen,MIL,26,193.04,89.811216,Duke,USA
Greg Monroe,MIN,32,208.28,113.398,Georgetown,USA
Jalen Green,HOU,20,193.04,84.368112,None,USA
Jalen Johnson,ATL,20,203.2,99.336648,Duke,USA
Jalen McDaniels,CHA,24,205.74,92.98636,San Diego State,USA
Jalen Smith,IND,22,208.28,97.52228,Maryland,USA
Jalen Suggs,ORL,21,195.58,92.98636,Gonzaga,USA
James Bouknight,CHA,21,193.04,86.18248,Connecticut,USA
James Ennis III,DEN,31,198.12,97.52228,Cal State-Long Beach,USA
James Harden,PHI,32,195.58,99.79024,Arizona State,USA
James Johnson,BKN,35,200.66,108.86208,Wake Forest,USA
Jamorko Pickett,DET,24,205.74,93.439952,Georgetown,USA
Jared Butler,UTA,21,190.5,87.543256,Baylor,USA
Jared Harper,NOP,24,177.8,79.3786,Auburn,USA
Jaren Jackson Jr.,MEM,22,210.82,109.769264,Michigan State,USA
Jarred Vanderbilt,MIN,23,205.74,97.068688,Kentucky,USA
Jarrett Allen,CLE,24,208.28,110.222856,Texas-Austin,USA
Jarrett Culver,MEM,23,198.12,88.45044,Texas Tech,USA
Jarron Cumberland,POR,24,195.58,92.98636,Cincinnati,USA
Jeff Green,DEN,35,203.2,106.59412,Georgetown,USA
Jeff Dowtin,ORL,25,190.5,80.285784,Rhode Island,USA
Jayson Tatum,BOS,24,203.2,95.25432,Duke,USA
Jaysean Paige,DET,27,187.96,90.7184,West Virginia,USA
Jaylen Nowell,MIN,22,193.04,91.171992,Washington,USA
Jaylen Morris,SAS,26,195.58,83.91452,Molloy,USA
Jalen Brunson,DAL,25,185.42,86.18248,Villanova,USA
Jaylen Hoard,OKC,23,203.2,97.975872,Wake Forest,France
Jay Scrubb,LAC,21,195.58,99.79024,None,USA
Jay Huff,LAL,24,215.9,108.86208,Virginia,USA
Jaxson Hayes,NOP,22,210.82,99.79024,Texas-Austin,USA
Javonte Smart,MIA,23,193.04,92.98636,Louisiana State,USA
Javonte Green,CHI,28,195.58,92.98636,Radford,USA
Javin DeLaurier,MIL,24,208.28,106.140528,Duke,USA
Jaylen Brown,BOS,25,198.12,101.151016,California,USA
Jakob Poeltl,SAS,26,215.9,111.13004,Utah,Austria
Jake Layman,MIN,28,203.2,94.800728,Maryland,USA
Jaime Echenique,WAS,25,208.28,117.026736,Wichita State,Colombia
Isaiah Livers,DET,23,198.12,105.233344,Michigan,USA
Isaiah Joe,PHI,22,193.04,74.84268,Arkansas,USA
Isaiah Jackson,IND,20,208.28,92.98636,Kentucky,USA
Isaiah Hartenstein,LAC,24,213.36,113.398,None,Germany
Isaac Okoro,CLE,21,195.58,102.0582,Auburn,USA
Isaac Bonga,TOR,22,203.2,81.64656,None,Germany
Isaiah Roby,OKC,24,203.2,104.32616,Nebraska-Lincoln,USA
Immanuel Quickley,NYK,23,190.5,86.18248,Kentucky,USA
Herbert Jones,NOP,23,200.66,93.439952,Alabama,USA
Haywood Highsmith,MIA,25,193.04,99.79024,Wheeling Jesuit,USA
Hassani Gravett,ORL,25,187.96,84.821704,South Carolina,USA
Hassan Whiteside,UTA,33,213.36,120.20188,Marshall,USA
Harrison Barnes,SAC,30,203.2,102.0582,North Carolina,USA
Hamidou Diallo,DET,23,195.58,91.625584,Kentucky,USA
